1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 9A00000037BC9321
Is Mission Active?  true
Mission Start:  Sun Aug 30 15:01:00 PDT 2020
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  979
Total Samples:  15456
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
11/3/20 10:01:00 AM,C,13.5
11/3/20 2:01:00 PM,C,18.5
11/3/20 6:01:00 PM,C,14
11/3/20 10:01:00 PM,C,14
11/4/20 2:01:00 AM,C,12.5
11/4/20 6:01:00 AM,C,13
11/4/20 10:01:00 AM,C,19.5
11/4/20 2:01:00 PM,C,22
11/4/20 6:01:00 PM,C,15.5
11/4/20 10:01:00 PM,C,12.5
11/5/20 2:01:00 AM,C,13.5
11/5/20 6:01:00 AM,C,12.5
11/5/20 10:01:00 AM,C,14
11/5/20 2:01:00 PM,C,13.5
11/5/20 6:01:00 PM,C,12
11/5/20 10:01:00 PM,C,11
11/6/20 2:01:00 AM,C,7.5
11/6/20 6:01:00 AM,C,6
11/6/20 10:01:00 AM,C,9
11/6/20 2:01:00 PM,C,9
11/6/20 6:01:00 PM,C,6.5
11/6/20 10:01:00 PM,C,6.5
11/7/20 2:01:00 AM,C,4
11/7/20 6:01:00 AM,C,4
11/7/20 10:01:00 AM,C,7
11/7/20 2:01:00 PM,C,8
11/7/20 6:01:00 PM,C,5
11/7/20 10:01:00 PM,C,3.5
11/8/20 2:01:00 AM,C,2
11/8/20 6:01:00 AM,C,0
11/8/20 10:01:00 AM,C,5
11/8/20 2:01:00 PM,C,8.5
11/8/20 6:01:00 PM,C,2.5
11/8/20 10:01:00 PM,C,-1
11/9/20 2:01:00 AM,C,-2.5
11/9/20 6:01:00 AM,C,-3.5
11/9/20 10:01:00 AM,C,5.5
11/9/20 2:01:00 PM,C,6.5
11/9/20 6:01:00 PM,C,5
11/9/20 10:01:00 PM,C,5
11/10/20 2:01:00 AM,C,4
11/10/20 6:01:00 AM,C,4.5
11/10/20 10:01:00 AM,C,6.5
11/10/20 2:01:00 PM,C,9
11/10/20 6:01:00 PM,C,6.5
11/10/20 10:01:00 PM,C,5.5
11/11/20 2:01:00 AM,C,5
11/11/20 6:01:00 AM,C,4.5
11/11/20 10:01:00 AM,C,8.5
11/11/20 2:01:00 PM,C,13
11/11/20 6:01:00 PM,C,3.5
11/11/20 10:01:00 PM,C,3.5
11/12/20 2:01:00 AM,C,-0.5
11/12/20 6:01:00 AM,C,0
11/12/20 10:01:00 AM,C,6.5
11/12/20 2:01:00 PM,C,9
11/12/20 6:01:00 PM,C,6.5
11/12/20 10:01:00 PM,C,6.5
11/13/20 2:01:00 AM,C,7
11/13/20 6:01:00 AM,C,8
11/13/20 10:01:00 AM,C,9.5
11/13/20 2:01:00 PM,C,8.5
11/13/20 6:01:00 PM,C,6
11/13/20 10:01:00 PM,C,5
11/14/20 2:01:00 AM,C,4.5
11/14/20 6:01:00 AM,C,5
11/14/20 10:01:00 AM,C,6.5
11/14/20 2:01:00 PM,C,8
11/14/20 6:01:00 PM,C,7.5
11/14/20 10:01:00 PM,C,8
11/15/20 2:01:00 AM,C,9
11/15/20 6:01:00 AM,C,9
11/15/20 10:01:00 AM,C,10
11/15/20 2:01:00 PM,C,12
11/15/20 6:01:00 PM,C,9.5
11/15/20 10:01:00 PM,C,9
11/16/20 2:01:00 AM,C,9
11/16/20 6:01:00 AM,C,8
11/16/20 10:01:00 AM,C,13.5
11/16/20 2:01:00 PM,C,17
11/16/20 6:01:00 PM,C,15.5
11/16/20 10:01:00 PM,C,15
11/17/20 2:01:00 AM,C,9
11/17/20 6:01:00 AM,C,11
11/17/20 10:01:00 AM,C,14.5
11/17/20 2:01:00 PM,C,12
11/17/20 6:01:00 PM,C,8.5
11/17/20 10:01:00 PM,C,8
11/18/20 2:01:00 AM,C,8
11/18/20 6:01:00 AM,C,7
11/18/20 10:01:00 AM,C,9
11/18/20 2:01:00 PM,C,10
11/18/20 6:01:00 PM,C,6
11/18/20 10:01:00 PM,C,4
11/19/20 2:01:00 AM,C,4.5
11/19/20 6:01:00 AM,C,4.5
11/19/20 10:01:00 AM,C,7
11/19/20 2:01:00 PM,C,10
11/19/20 6:01:00 PM,C,6
11/19/20 10:01:00 PM,C,2
11/20/20 2:01:00 AM,C,0.5
11/20/20 6:01:00 AM,C,0
11/20/20 10:01:00 AM,C,8
11/20/20 2:01:00 PM,C,10.5
11/20/20 6:01:00 PM,C,2
11/20/20 10:01:00 PM,C,-1.5
11/21/20 2:01:00 AM,C,-2.5
11/21/20 6:01:00 AM,C,-1
11/21/20 10:01:00 AM,C,2
11/21/20 2:01:00 PM,C,2.5
11/21/20 6:01:00 PM,C,1
11/21/20 10:01:00 PM,C,0
11/22/20 2:01:00 AM,C,-3.5
11/22/20 6:01:00 AM,C,-0.5
11/22/20 10:01:00 AM,C,4.5
11/22/20 2:01:00 PM,C,8.5
11/22/20 6:01:00 PM,C,5
11/22/20 10:01:00 PM,C,5.5
11/23/20 2:01:00 AM,C,5.5
11/23/20 6:01:00 AM,C,5.5
11/23/20 10:01:00 AM,C,6.5
11/23/20 2:01:00 PM,C,7
11/23/20 6:01:00 PM,C,6
11/23/20 10:01:00 PM,C,3
11/24/20 2:01:00 AM,C,2.5
11/24/20 6:01:00 AM,C,-0.5
11/24/20 10:01:00 AM,C,8
11/24/20 2:01:00 PM,C,11
11/24/20 6:01:00 PM,C,9
11/24/20 10:01:00 PM,C,5.5
11/25/20 2:01:00 AM,C,4
11/25/20 6:01:00 AM,C,4.5
11/25/20 10:01:00 AM,C,6
11/25/20 2:01:00 PM,C,7.5
11/25/20 6:01:00 PM,C,6
11/25/20 10:01:00 PM,C,5.5
11/26/20 2:01:00 AM,C,5.5
11/26/20 6:01:00 AM,C,4.5
11/26/20 10:01:00 AM,C,8
11/26/20 2:01:00 PM,C,11
11/26/20 6:01:00 PM,C,4
11/26/20 10:01:00 PM,C,1.5
11/27/20 2:01:00 AM,C,1
11/27/20 6:01:00 AM,C,0
11/27/20 10:01:00 AM,C,5
11/27/20 2:01:00 PM,C,8.5
11/27/20 6:01:00 PM,C,1
11/27/20 10:01:00 PM,C,0
11/28/20 2:01:00 AM,C,-0.5
11/28/20 6:01:00 AM,C,0.5
11/28/20 10:01:00 AM,C,4.5
11/28/20 2:01:00 PM,C,12.5
11/28/20 6:01:00 PM,C,3.5
11/28/20 10:01:00 PM,C,1.5
11/29/20 2:01:00 AM,C,0
11/29/20 6:01:00 AM,C,-3
11/29/20 10:01:00 AM,C,1
11/29/20 2:01:00 PM,C,7
11/29/20 6:01:00 PM,C,2.5
11/29/20 10:01:00 PM,C,0.5
11/30/20 2:01:00 AM,C,2.5
11/30/20 6:01:00 AM,C,4
11/30/20 10:01:00 AM,C,7
11/30/20 2:01:00 PM,C,7.5
11/30/20 6:01:00 PM,C,3.5
11/30/20 10:01:00 PM,C,1.5
12/1/20 2:01:00 AM,C,0.5
12/1/20 6:01:00 AM,C,-1.5
12/1/20 10:01:00 AM,C,3.5
12/1/20 2:01:00 PM,C,2.5
12/1/20 6:01:00 PM,C,1.5
12/1/20 10:01:00 PM,C,-1.5
12/2/20 2:01:00 AM,C,-1
12/2/20 6:01:00 AM,C,-2
12/2/20 10:01:00 AM,C,4
12/2/20 2:01:00 PM,C,9
12/2/20 6:01:00 PM,C,3
12/2/20 10:01:00 PM,C,1.5
12/3/20 2:01:00 AM,C,2
12/3/20 6:01:00 AM,C,1
12/3/20 10:01:00 AM,C,5
12/3/20 2:01:00 PM,C,11.5
12/3/20 6:01:00 PM,C,5.5
12/3/20 10:01:00 PM,C,3
12/4/20 2:01:00 AM,C,0
12/4/20 6:01:00 AM,C,0
12/4/20 10:01:00 AM,C,5
12/4/20 2:01:00 PM,C,10
12/4/20 6:01:00 PM,C,2.5
12/4/20 10:01:00 PM,C,0.5
12/5/20 2:01:00 AM,C,0
12/5/20 6:01:00 AM,C,-1
12/5/20 10:01:00 AM,C,13
12/5/20 2:01:00 PM,C,9
12/5/20 6:01:00 PM,C,7.5
12/5/20 10:01:00 PM,C,7
12/6/20 2:01:00 AM,C,7.5
12/6/20 6:01:00 AM,C,6.5
12/6/20 10:01:00 AM,C,8
12/6/20 2:01:00 PM,C,15.5
12/6/20 6:01:00 PM,C,5.5
12/6/20 10:01:00 PM,C,4
12/7/20 2:01:00 AM,C,5.5
12/7/20 6:01:00 AM,C,5
12/7/20 10:01:00 AM,C,8.5
12/7/20 2:01:00 PM,C,14.5
12/7/20 6:01:00 PM,C,6.5
12/7/20 10:01:00 PM,C,7
12/8/20 2:01:00 AM,C,6
12/8/20 6:01:00 AM,C,5
12/8/20 10:01:00 AM,C,12.5
12/8/20 2:01:00 PM,C,19
12/8/20 6:01:00 PM,C,9
12/8/20 10:01:00 PM,C,11
12/9/20 2:01:00 AM,C,9
12/9/20 6:01:00 AM,C,6.5
12/9/20 10:01:00 AM,C,8
12/9/20 2:01:00 PM,C,13
12/9/20 6:01:00 PM,C,4.5
12/9/20 10:01:00 PM,C,2.5
12/10/20 2:01:00 AM,C,1
12/10/20 6:01:00 AM,C,1.5
12/10/20 10:01:00 AM,C,3.5
12/10/20 2:01:00 PM,C,4.5
12/10/20 6:01:00 PM,C,4
12/10/20 10:01:00 PM,C,3
12/11/20 2:01:00 AM,C,3.5
12/11/20 6:01:00 AM,C,3
12/11/20 10:01:00 AM,C,4.5
12/11/20 2:01:00 PM,C,7.5
12/11/20 6:01:00 PM,C,4
12/11/20 10:01:00 PM,C,2.5
12/12/20 2:01:00 AM,C,2.5
12/12/20 6:01:00 AM,C,0
12/12/20 10:01:00 AM,C,5
12/12/20 2:01:00 PM,C,11.5
12/12/20 6:01:00 PM,C,5.5
12/12/20 10:01:00 PM,C,7.5
12/13/20 2:01:00 AM,C,5.5
12/13/20 6:01:00 AM,C,7.5
12/13/20 10:01:00 AM,C,7
12/13/20 2:01:00 PM,C,9
12/13/20 6:01:00 PM,C,6
12/13/20 10:01:00 PM,C,5
12/14/20 2:01:00 AM,C,4.5
12/14/20 6:01:00 AM,C,4.5
12/14/20 10:01:00 AM,C,8
12/14/20 2:01:00 PM,C,9
12/14/20 6:01:00 PM,C,5
12/14/20 10:01:00 PM,C,5.5
12/15/20 2:01:00 AM,C,6
12/15/20 6:01:00 AM,C,5
12/15/20 10:01:00 AM,C,7.5
12/15/20 2:01:00 PM,C,8.5
12/15/20 6:01:00 PM,C,7.5
12/15/20 10:01:00 PM,C,7
12/16/20 2:01:00 AM,C,6.5
12/16/20 6:01:00 AM,C,6
12/16/20 10:01:00 AM,C,8.5
12/16/20 2:01:00 PM,C,8.5
12/16/20 6:01:00 PM,C,8.5
12/16/20 10:01:00 PM,C,7.5
12/17/20 2:01:00 AM,C,6.5
12/17/20 6:01:00 AM,C,4.5
12/17/20 10:01:00 AM,C,5.5
12/17/20 2:01:00 PM,C,6.5
12/17/20 6:01:00 PM,C,5.5
12/17/20 10:01:00 PM,C,5.5
12/18/20 2:01:00 AM,C,5.5
12/18/20 6:01:00 AM,C,4.5
12/18/20 10:01:00 AM,C,6
12/18/20 2:01:00 PM,C,10
12/18/20 6:01:00 PM,C,7
12/18/20 10:01:00 PM,C,8.5
